Unnamed: 0,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
6562,6563,7281,Topwear,Tshirts,Revlon,4.5,1022,Batman Men's The Dark Knight Light Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6563,6564,13196,Shoes,Casual Shoes,Hawaiian Tropic,4.5,179,Puma Men Basket Clean Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
6564,6565,54651,Watches,Watches,Schmidt's,4.5,516,Fastrack Women Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Women
6565,6566,9129,Shoes,Sports Shoes,Energizer,3.9,132,Puma Men Bolt Faas 400 Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
6566,6567,30314,Topwear,Tshirts,Bedside-Care,4.5,300,Myntra Men Heavy Weight Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6567,6568,3413,Topwear,Tshirts,LifeTime Vitamins,4.5,300,Myntra Men's Yes,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6568,6569,26271,Topwear,Tshirts,Sally Hansen,4.5,18,Proline Men Off-white Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6569,6570,55783,Shoes,Casual Shoes,Revlon,4.5,2,Converse Men Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
6570,6571,12044,Bottomwear,Jeans,Clairol,2.0,27658,Spykar Men Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/4850873d0c417e6480a26059f83aac29_images.jpg,"Jeans,myntassets.com",Men
6571,6572,6161,Topwear,Tshirts,Christopher's Original Formulas,5.0,2,Lee Men's Medal Blue Lapis T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6572,6573,47246,Shoes,Casual Shoes,L.A. Colors,3.2,300,Playboy Men Green Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
6573,6574,9915,Bags,Handbags,LeChat,3.3,5,Puma Women Core Lite Shopper White Bags,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
6574,6575,17536,Topwear,Shirts,SensatioNail,4.5,1,Mark Taylor Men Blue & White Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
6575,6576,23703,Eyewear,Sunglasses,L'Oreal Paris,5.0,95,Ray-Ban Men Shiny Hawana Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
6576,6577,29239,Sandal,Sandals,Bargain 7000,4.5,4,ADIDAS Men Pural Black Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
6577,6578,51323,Bags,Laptop Bag,OPI,4.5,300,Wildcraft Unisex Grey & Black Checked Spawn Laptop Bag,http://assets.myntassets.com/v1/images/style/properties/1847a81fa1d237bfbae1e797dff55909_images.jpg,"Laptop Bag,myntassets.com",Unisex
6578,6579,46394,Topwear,Shirts,Prevail,3.0,1,ADIDAS Men Blue & Black Check Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
6579,6580,12878,Shoes,Formal Shoes,Embryolisse,4.5,300,Provogue Men Formal Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/06edc2da9c6d103d299e5e8dafc5b6b9_images.jpg,"Formal Shoes,myntassets.com",Men
6580,6581,35666,Flip Flops,Flip Flops,Secret,5.0,497,U.S. Polo Assn. Men Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Men
6581,6582,4636,Shoes,Sports Shoes,WearEver,4.5,2,ADIDAS Men's Adi Stylite Low White Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
6582,6583,39897,Sandal,Sports Sandals,Depend,4.4,194,ADIDAS Women Black Yorgio Sandals,http://assets.myntassets.com/v1/images/style/properties/Reebok-Men-Blue-Twist-Sandals_9d151773708628e8efa686c33561b54a_images.jpg,"Sports Sandals,myntassets.com",Women
6583,6584,15261,Shoes,Casual Shoes,BareMinerals,4.5,1,ADIDAS Originals Women Superstar 2 White Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Women
6584,6585,20186,Topwear,Shirts,Crest,4.5,300,Wrangler Men Tony Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
6585,6586,53474,Innerwear,Bra,Hair Food,4.5,235,Amante White Medium-Coverage Plunge Bra BCSB01,http://assets.myntassets.com/v1/image/style/properties/51832/Bwitch-Beige-Full-Coverage-Bra-BW335_1_d516fa94f14f0a5ecc90df7754390eb5.jpg,"Bra,myntassets.com",Women
6586,6587,38945,Topwear,Tops,Lotrimin,4.2,300,Gini and Jony Girls Printed White Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Girls
6587,6588,37131,Topwear,Shirts,Jingles,4.5,300,Wills Lifestyle Men Striped Lavender Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
6588,6589,56106,Lips,Lip Gloss,Oral-B,4.0,92,Colorbar Mettalics Cocoa Bean Lip Gloss 003,http://assets.myntassets.com/v1/images/style/properties/Revlon-Gold-Dust-Poussiere-Doree-Colorburst-Lip-Gloss-024_ed41da69ac3f9c1c17cb6517a999b749_images.jpg,"Lip Gloss,myntassets.com",Women
6589,6590,59972,Dress,Dresses,Burt's Bees,4.5,248,Avirate Black Dress,http://assets.myntassets.com/v1/images/style/properties/c5b0d7c1f0308be020655bc10ca16427_images.jpg,"Dresses,myntassets.com",Women
6590,6591,21868,Topwear,Tops,Olay,4.5,546,Chhota Bheem Kids Girls Are You Game Pink Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Girls
6591,6592,40063,Headwear,Caps,Dove,4.3,904,ADIDAS Unisex Blue Cap,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,"Caps,myntassets.com",Unisex
6592,6593,38179,Eyewear,Sunglasses,Panama Jack,4.4,1,Miami Blues Women Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Women
6593,6594,24526,Topwear,Shirts,Tip Beauty,5.0,300,Mother Earth Men Maroon Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
6594,6595,10713,Bottomwear,Capris,Gaiam,4.4,221,Nike Women Blue Dri-Fit Capris,http://assets.myntassets.com/v1/images/style/properties/5158808a5bdd60c8c8af6999f8481160_images.jpg,"Capris,myntassets.com",Women
6595,6596,24946,Topwear,Tops,Burt's Bees,4.3,64,United Colors of Benetton Kids Girls White Printed Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Girls
6596,6597,59512,Jewellery,Pendant,OPI,4.6,5,Lucera Silver Pendant With Chain,http://assets.myntassets.com/v1/images/style/properties/aff52e6e6bc208923a493612e8f6a3e7_images.jpg,"Pendant,myntassets.com",Women
6597,6598,21408,Topwear,Tshirts,Aubrey D.,4.2,26,Locomotive Men Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6598,6599,25894,Topwear,Tops,eos,4.5,19,Femella Women Olive Green Spaghetti Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
6599,6600,57488,Shoes,Casual Shoes,Suave,4.5,230,Lee Cooper Men Black  Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
6600,6601,53814,Apparel Set,Kurta Sets,Oi,2.0,99,Ayaany Women Blue & Grey Patiala Kurta Set,http://assets.myntassets.com/v1/images/style/properties/4d16721ce6d31a02786fa271a40dbc86_images.jpg,"Kurta Sets,myntassets.com",Women
6601,6602,38525,Shoes,Casual Shoes,Milani,4.5,231,Puma Men Black Taisoku Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
6602,6603,12418,Wallets,Wallets,Almay,4.5,300,Reid & Taylor Men Casual Black Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,"Wallets,myntassets.com",Men
6603,6604,49780,Loungewear and Nightwear,Night suits,Cetaphil,4.5,1,Little Miss Intimates Yellow Pyjama Set,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-White-Pyjama-Set_debea45adf6bdb5816030e5d05b53d2f_images.jpg,"Night suits,myntassets.com",Women
6604,6605,16884,Eyewear,Sunglasses,Goldwell,4.5,300,Police Men Casual Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
6605,6606,9575,Bags,Backpacks,Essity,4.5,300,Puma Unisex Echo Pink Backpacks,http://assets.myntassets.com/v1/images/style/properties/6c411e5ff01a791860ac0807b719cf28_images.jpg,"Backpacks,myntassets.com",Unisex
6606,6607,17956,Headwear,Caps,Canis,4.5,300,Nike Women Stay Cool Purple Cap,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,"Caps,myntassets.com",Women
6607,6608,30748,Topwear,Kurtas,Ruby Kisses,4.6,300,Fabindia Men Striped White Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Men
6608,6609,48652,Jewellery,Earrings,Skin by Ann Webb,4.5,300,Lucera Women Silver Earrings,http://assets.myntassets.com/v1/images/style/properties/f21ff0021d5d5095ed087314e548ea24_images.jpg,"Earrings,myntassets.com",Women
6609,6610,29665,Topwear,Shirts,Tolco Corporation,4.3,21,Indigo Nation Men Striped Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
6610,6611,3873,Topwear,Tshirts,Febreze,4.5,136,Wrangler Men's Quality Gurtd Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6611,6612,22883,Sandal,Sandals,Joico,3.0,300,Woodland Men Khaki Casual Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
6612,6613,8695,Eyewear,Sunglasses,Kiss My Face,4.5,25,Fastrack Women Gradient Sunglasses P168BR3F,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Women
6613,6614,18310,Topwear,Tshirts,MiO,1.0,167,Wills Lifestyle Men Striped Black T-Shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6614,6615,43088,Fragrance,Fragrance Gift Set,SHANY,4.5,1,Swiss Army Women Mountain Water Perfume Set,http://assets.myntassets.com/v1/images/style/properties/2dd0e7200dcf5daacf75e84254cf44da_images.jpg,"Fragrance Gift Set,myntassets.com",Women
6615,6616,23951,Topwear,Sweaters,Carlson Labs,1.0,300,Provogue Men Black Sweater,http://assets.myntassets.com/v1/images/style/properties/339f3148805bd725b88cebe54fd52d45_images.jpg,"Sweaters,myntassets.com",Men
6616,6617,48460,Bottomwear,Shorts,Coach,4.5,1,French Connection Men Green & White Check Cargo Shorts,http://assets.myntassets.com/v1/images/style/properties/91ca48e3204f23cd376fad7f186875bf_images.jpg,"Shorts,myntassets.com",Men
6617,6618,42966,Wallets,Wallets,OPI,4.5,1,French Connection Men Black Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,"Wallets,myntassets.com",Men
6618,6619,29457,Watches,Watches,Every Man Jack,4.5,1,Giordano Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
6619,6620,35008,Stoles,Stoles,Garden Greens,5.0,300,Fabindia Women Printed Blue Stole,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Beige---Black-Stole_2df5ac389c3b7c1da13c6e4c335b4359_images.jpg,"Stoles,myntassets.com",Women
6620,6621,47428,Wallets,Wallets,Sure,4.5,80,Baggit Women Brown Auxi Lally Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,"Wallets,myntassets.com",Women
6621,6622,28585,Watches,Watches,L'Oreal Paris,5.0,5,ADIDAS Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
6622,6623,11893,Sandal,Sandals,V.I.P.,4.2,13,Franco Leone Men Casual Black Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
6623,6624,4058,Topwear,Tshirts,Maybelline,4.5,380,Myntra Men's Drink N Drive White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6624,6625,59720,Innerwear,Bra,Gaiam,4.5,13,Avirate Light Orange Bra,http://assets.myntassets.com/v1/image/style/properties/51832/Bwitch-Beige-Full-Coverage-Bra-BW335_1_d516fa94f14f0a5ecc90df7754390eb5.jpg,"Bra,myntassets.com",Women
6625,6626,38717,Topwear,Tunics,Sally Hansen,4.6,11188,Global Desi Women White Tunic,http://assets.myntassets.com/v1/images/style/properties/3c92594cc9b62cba6a314a9ca9fd1e19_images.jpg,"Tunics,myntassets.com",Women
6626,6627,4864,Topwear,Tshirts,TIGI,5.0,300,ADIDAS Men Real Madrid White Jersey,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6627,6628,18774,Ties,Ties,Alba Botanica,4.5,3,Peter England Men Elite Purple Tie,http://assets.myntassets.com/v1/images/style/properties/95be55c54f165083eaf611739c261183_images.jpg,"Ties,myntassets.com",Men
6628,6629,9323,Shoes,Sports Shoes,Bruce,5.0,5,FILA Men Ventaggio White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
6629,6630,48004,Watches,Watches,Cantu,4.6,1,Helix Women Purple Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Women
6630,6631,3619,Flip Flops,Flip Flops,Oral-B,4.5,165,Puma Men's Neon Cat Navy Blue Flip Flop,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Men
6631,6632,51915,Bags,Handbags,Ivory,4.5,3,Nyk Women Ink Blue Biker Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
6632,6633,27995,Innerwear,Briefs,Peter Thomas Roth,5.0,94,Jockey ZONE Men Zone White Modern Briefs US-17,http://assets.myntassets.com/v1/images/style/properties/155353efc674d253e30c213ca07bbb0b_images.jpg,"Briefs,myntassets.com",Men
6633,6634,30922,Bottomwear,Skirts,Coloplast,4.5,2,Fabindia Women Printed Rust Skirt,http://assets.myntassets.com/v1/images/style/properties/c3a37f190933411b11c0fa488bc8bc4d_images.jpg,"Skirts,myntassets.com",Women
6634,6635,29033,Headwear,Caps,NARS,4.1,2,ADIDAS Unisex Corp Black Cap,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,"Caps,myntassets.com",Unisex
6635,6636,26847,Fragrance,Perfume and Body Mist,OPI,4.5,2,Calvin Klein Women IN2U Perfume,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Women
6636,6637,1972,Topwear,Tshirts,Playtex,4.7,24,Kalenji Mens White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6637,6638,58296,Socks,Socks,L'Oreal Paris,4.5,19,Jockey LCESCBRA Men Pack of 3 Socks 2004,http://assets.myntassets.com/v1/images/style/properties/4ca8848ab441378a392d9d5bf0b0f3c7_images.jpg,"Socks,myntassets.com",Men
6638,6639,15857,Sandal,Sandals,GreenHealth,4.5,2,Warner Bros Kids Unisex LT Blug Clog Blue Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Unisex
6639,6640,32649,Bottomwear,Shorts,ApotheCARE Essentials,4.6,200,Nike Men Black Shorts,http://assets.myntassets.com/v1/images/style/properties/91ca48e3204f23cd376fad7f186875bf_images.jpg,"Shorts,myntassets.com",Men
6640,6641,40269,Topwear,Tshirts,ibd,4.5,300,Scullers Men White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
6641,6642,38373,Belts,Belts,Oster,5.0,300,Peter England Men Tan Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Men
6642,6643,14985,Topwear,Sweatshirts,Gain,4.5,373,ADIDAS Men Printed Blue Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/59912a0287751ff0475c8748dbcf4ea0_images.jpg,"Sweatshirts,myntassets.com",Men
6643,6644,15259,Shoes,Casual Shoes,Compagnie de Provence,4.2,300,ADIDAS Originals Women Top Ten low Sleek White Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Women
6644,6645,59176,Shoes,Casual Shoes,NOW,4.5,3,Gliders Men Olive Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
6645,6646,56902,Shoes,Heels,Roex,4.5,1,HM Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
6646,6647,37935,Topwear,Tops,Magic,4.5,26,Mineral Women Teal Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
6647,6648,38141,Bags,Backpacks,The Ordinary,4.4,300,Wildcraft Unisex Orange & Grey Backpack,http://assets.myntassets.com/v1/images/style/properties/6c411e5ff01a791860ac0807b719cf28_images.jpg,"Backpacks,myntassets.com",Unisex
6648,6649,58898,Ties,Ties,L'Oreal Paris,4.5,300,Hakashi Men Black & Grey Silk Tie,http://assets.myntassets.com/v1/images/style/properties/95be55c54f165083eaf611739c261183_images.jpg,"Ties,myntassets.com",Men
6649,6650,9111,Shoes,Sports Shoes,Milani,4.5,300,Puma Men Exsis 2 Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
6650,6651,48236,Eyewear,Sunglasses,Max Factor,5.0,125,United Colors of Benetton Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
