Uniq id,Product Id,gender,masterCategory,Product Category,Product Name,baseColour,Product Brand,season,Product Rating,Product Reviews Count,usage,Product Description,Product Image Url,Product ,Tags,Product Tags
3690,4146,Women,Footwear,Shoes,Sports Shoes,White,Tranquility,Summer,5,5,Sports,Nike Women Trainer White Purple Shoe,http://assets.myntassets.com/v1/images/style/properties/3fdda2893609ddafe1a29631bed51c91_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
3691,45261,Men,Accessories,Watches,Watches,Red,Norvell,Winter,1,1,Casual,Casio G-SHOCK Men Black Dial Analogue & Digital Watch G220,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Red-Analog-Watch_e9faaa848911cd40181c32b48be3adf7_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3692,24256,Men,Footwear,Shoes,Casual Shoes,Green,GMYLE,Summer,5,13,Casual,Numero Uno Men Green Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/2ab9915265f0498a4adf481c64160b8a_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
3693,10063,Men,Apparel,Topwear,Tshirts,Yellow,OPI,Fall,5,5,Casual,Puma Men spine tee Yellow Tshirts,http://assets.myntassets.com/v1/images/style/properties/326621cc6459c808536e5229782ea491_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3694,38609,Men,Apparel,Topwear,Tshirts,Blue,OPI,Summer,5,5,Casual,Nike Men Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/901ed3755b23ed6885029efb73faab57_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3695,32333,Men,Accessories,Watches,Watches,Black,NixT,Winter,5,5,Sports,Q&Q Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Black-Dial-Watch_79ce09f8fedb7f593564dfc203282a07_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3696,56676,Men,Accessories,Watches,Watches,White,Paul Mitchell,Winter,5,1,Casual,Maxima Men White Chronograph Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Men-White-Chronograph-Watch_348d4ac6a7537ab97619083ecde713c9_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3697,25384,Men,Apparel,Innerwear,Briefs,Blue,Unique Bargains,Summer,4.3,7,Casual,Levis Men Blue Brief,http://assets.myntassets.com/v1/images/style/properties/ac753a70aaaa475a1f77e7c06e1e005a_images.jpg,Briefs,myntassets.com,"Briefs,myntassets.com"
3698,53136,Women,Footwear,Shoes,Heels,Black,Redken,Winter,5,5,Casual,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/622b6fcaa104a101d327dec93528f5e2_images.jpg,Heels,myntassets.com,"Heels,myntassets.com"
3699,44181,Women,Personal Care,Fragrance,Perfume and Body Mist,White,ConvaTec,Spring,5,1,Casual,Nike Fragrances Women Free Soul Perfume 150 ml,http://assets.myntassets.com/v1/images/style/properties/1a9346c1c573166ae75ffeda6477f29b_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
3700,24858,Men,Apparel,Topwear,Shirts,White,Dial,Summer,5,5,Formal,Mark Taylor Men White Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/bc42377becb55150910050aca94fdf71_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
3701,37473,Men,Accessories,Watches,Watches,Black,Mineral Fusion,Winter,4.8,12,Casual,Esprit Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/17cf06d2ea6c504571cb05951dfd1640_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3702,4374,Men,Apparel,Topwear,Tshirts,Black,Jordana,Summer,5,5,Casual,Batman Men's Batman Big Face Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/d76e3c6cc67f78811d416cc0517ce07e_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3703,15723,Women,Footwear,Shoes,Sports Shoes,White,Panier des Sens,Spring,5,5,Sports,Nike Women Ballista II White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/Nike-Women-Ballista-II-White-Sports-Shoes_22d77b37951d43ddefa6b7c30a8c8223_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
3704,40521,Men,Accessories,Watches,Watches,Cream,Dove,Winter,4.4,417,Casual,Titan Men Cream Dial Watch,http://assets.myntassets.com/v1/images/style/properties/a72085495e2a501815ac4d9f3c007a70_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3705,57596,Women,Personal Care,Lips,Lipstick,Rose,Stila,Spring,5,5,Casual,Lotus Herbals Moistpetals Rose Lipstick 141,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Moistpetals-Rose-Lipstick-141_2d61e9ca3fdf85e8f475f757f9b279eb_images.jpg,Lipstick,myntassets.com,"Lipstick,myntassets.com"
3706,56444,Women,Personal Care,Nails,Nail Polish,Red,Weber,Spring,4.7,2237,Casual,Streetwear Shine Divine Cherry Divine Nail Enamel 16,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Women-Nail-Polish_388f4125d8ca8368d70e5d5be8f0fe09_images.jpg,Nail Polish,myntassets.com,"Nail Polish,myntassets.com"
3707,11383,Women,Apparel,Topwear,Tops,Black,Just Nutritive,Fall,5,5,Casual,United Colors Of Benetton Women Light Winter Black Tops,http://assets.myntassets.com/v1/images/style/properties/24d13e727cd17a2b2f8378ace8105bbd_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
3708,42276,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Burt's Bees,Summer,5,5,Casual,Vans Men Navy Blue Michoacan Shoes,http://assets.myntassets.com/v1/images/style/properties/2e83d57a194c3ca14466b5e46b9e81cc_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
3709,3151,Men,Footwear,Shoes,Sports Shoes,Blue,McKesson,Fall,5,5,Sports,Nike Men's Lunarswift Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/7ee77f6e00c30da7cd5a1b3d93fe5943_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
3710,31784,Women,Apparel,Topwear,Tops,Red,method,Summer,5,5,Casual,Lee Women Katie Red Top,http://assets.myntassets.com/v1/images/style/properties/a95531157b2406119f5fd29cc66bc77b_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
3711,26733,Men,Personal Care,Fragrance,Deodorant,Gold,Coppertone,Spring,5,5,Casual,Reebok Men Chennai Super Kings Deo,http://assets.myntassets.com/v1/images/style/properties/3ce4257ab93668af5e880009d91c4888_images.jpg,Deodorant,myntassets.com,"Deodorant,myntassets.com"
3712,12506,Men,Footwear,Shoes,Casual Shoes,Brown,Unique Bargains,Winter,4,6,Casual,Red Tape Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/79b4ee762c04f387ec9a310537adb0ca_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
3713,17848,Women,Apparel,Topwear,Tshirts,White,Olay,Fall,5,5,Casual,Flying Machine Women Mind Your White Tshirt,http://assets.myntassets.com/v1/images/style/properties/9cd113879672e039d5f0da7471536d93_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3714,22393,Women,Apparel,Topwear,Tshirts,Grey,Capri Blue,Fall,5,5,Casual,ADIDAS Women Verve Tee Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/bede87d1f39eb0c758332db44c6f4e46_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3715,51661,Men,Accessories,Watches,Watches,Black,Dr. Fred Summit,Winter,5,3,Casual,Fossil Men Black Dial Watch AM4368,http://assets.myntassets.com/assets/images/51661/2016/5/20/11463745873980-Fossil-Men-Black-Dial-Watch-AM4368-7821463745873837-1.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3716,35324,Women,Accessories,Jewellery,Earrings,Silver,Nioxin,Winter,5,11,Ethnic,Fabindia Women Anusuya Silver Earrings,http://assets.myntassets.com/v1/images/style/properties/43d71c2a7a00317d2a424bab49bae2db_images.jpg,Earrings,myntassets.com,"Earrings,myntassets.com"
3717,18800,Unisex,Accessories,Bags,Backpacks,Navy Blue,Unique Bargains,Summer,5,22,Casual,Peter England Unisex Casual Navy Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/42ab6e00f11e685cb2bf1b2f9babec94_images.jpg,Backpacks,myntassets.com,"Backpacks,myntassets.com"
3718,6423,Men,Footwear,Flip Flops,Flip Flops,Black,NARS,Summer,5,5,Casual,Lotto Men's Bavarian Black Yellow Flip Flop,http://assets.myntassets.com/v1/images/style/properties/8e32c33844c56ea0eab61b9e3631795e_images.jpg,Flip Flops,myntassets.com,"Flip Flops,myntassets.com"
3719,17074,Women,Accessories,Belts,Belts,Brown,Milani,Winter,4,1,Casual,Lino Perros Women Brown Belt,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Belt_269916d02ce9a821116614810adfc9bc_images.jpg,Belts,myntassets.com,"Belts,myntassets.com"
3720,23241,Women,Apparel,Topwear,Kurtis,Blue,Obagi,Fall,5,5,Ethnic,Aneri Women Juhi Blue Kurti,http://assets.myntassets.com/v1/images/style/properties/de1b27c4feea73f21bc5681d555bef52_images.jpg,Kurtis,myntassets.com,"Kurtis,myntassets.com"
3721,19328,Men,Apparel,Topwear,Sweatshirts,Maroon,OPI,Fall,5,5,Casual,Myntra Men Maroon Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/c1a3a5c1c954ac28dcdabb01a6f4393a_images.jpg,Sweatshirts,myntassets.com,"Sweatshirts,myntassets.com"
3722,55007,Women,Personal Care,Lips,Lip Gloss,Pink,Aveeno,Spring,5,29,NA,Lakme Sheer Satin Lip Gloss 11,http://assets.myntassets.com/v1/images/style/properties/Lakme-Sheer-Satin-Lip-Gloss-11_2bc92badbbcb1da4db7543060299d45e_images.jpg,Lip Gloss,myntassets.com,"Lip Gloss,myntassets.com"
3723,22969,Unisex,Accessories,Bags,Backpacks,Black,Dr. Fred Summit,Summer,4.2,5,Casual,U.S. Polo Assn. Black Unisex Lug-Laptop Backpack,http://assets.myntassets.com/v1/images/style/properties/8d54b3b91f1ad381406b761530cf643d_images.jpg,Backpacks,myntassets.com,"Backpacks,myntassets.com"
3724,3397,Women,Accessories,Bags,Handbags,Green,Dove,Winter,4.5,1138,Casual,Murcia Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/b35a92362ae775a4808b92ce93a987f9_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
3725,2245,Women,Apparel,Topwear,Tshirts,White,Buxom,Fall,5,5,Sports,ADIDAS Women White Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/54c377631779f9f8397ec9bc503c6576_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3726,43162,Women,Accessories,Watches,Watches,Silver,Burberry,Winter,5,12,Casual,Fastrack Women Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/501a2d2ef13b912fe2117e435aa5f085_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3727,27427,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Purple,Old Spice,Winter,3.7,92,Casual,Jockey Women Purple Lounge Shorts 1308,http://assets.myntassets.com/v1/images/style/properties/Jockey-Women-Purple-Lounge-Shorts-1308_daf3239ab6b15e4a3dadff89ae71ab8b_images.jpg,Lounge Shorts,myntassets.com,"Lounge Shorts,myntassets.com"
3728,46410,Men,Apparel,Topwear,Tshirts,Purple,POND'S,Summer,4,6964,Casual,ADIDAS Men Purple Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/601c72ac18803ec9ab241e7aaf24e8e0_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3729,7737,Unisex,Accessories,Headwear,Caps,Black,St. Ives,Fall,5,5,Sports,Puma Unisex Stripe Cat Black Cap,http://assets.myntassets.com/v1/images/style/properties/d599f095f680da775a57b3b2465e0f13_images.jpg,Caps,myntassets.com,"Caps,myntassets.com"
3730,16360,Men,Apparel,Topwear,Shirts,Purple,Joe's®,Fall,5,5,Formal,Peter England Men Stripes Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/8c9fd11bd75f585c76a47c06244e1f82_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
3731,50575,Men,Apparel,Innerwear,Trunk,Grey Melange,Plant Therapy,Summer,5,5,Casual,Chromozome Men Grey Trunks,http://assets.myntassets.com/v1/images/style/properties/0aa08d01ef96793dcf5ef51c5ebe9ad9_images.jpg,Trunk,myntassets.com,"Trunk,myntassets.com"
3732,34030,Boys,Apparel,Topwear,Shirts,Blue,Everyday Essentials,Summer,3.7,3,Casual,Gini and Jony Boys Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/de60f28116510c52412e8c1c9a6217aa_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
3733,20602,Women,Accessories,Bags,Handbags,Red,Colgate,Winter,1,1,Casual,Baggit Women Red Selection Lisa Sling Bag,http://assets.myntassets.com/v1/images/style/properties/903d8558eb54ba7d79bf2058ec7706af_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
3734,58718,Women,Apparel,Topwear,Kurtas,Green,Yardley London,Fall,5,5,Ethnic,ALayna Women Green Kurta,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Green-Kurta_131e5abf8a1667c8c5fb815fb4c56656_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
3735,14437,Women,Footwear,Shoes,Heels,Silver,Swanson Premium,Summer,4.7,84,Casual,Enroute Women Silver Wedges,http://assets.myntassets.com/v1/images/style/properties/61c2862df31a6b7fda0c58d490c0e962_images.jpg,Heels,myntassets.com,"Heels,myntassets.com"
3736,52222,Women,Accessories,Jewellery,Pendant,Black,Original Sprout,Summer,5,6,Casual,Lencia Black and Silver Pendant,http://assets.myntassets.com/v1/images/style/properties/Lencia-Black-and-Silver-Pendant_0ad9604f7615a75cf2865b187cb9b5a3_images.jpg,Pendant,myntassets.com,"Pendant,myntassets.com"
3737,11979,Men,Footwear,Shoes,Casual Shoes,Black,True Fit,Fall,5,5,Casual,Fila Men Glam Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/f7f6a5fb69c690023ef5fc3c5c3c39be_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
3738,36767,Men,Accessories,Watches,Watches,Green,Mrs. Meyer's Clean Day,Winter,4.9,46,Casual,Maxima Men Green Dial Watch,http://assets.myntassets.com/v1/images/style/properties/9d2f4e44007e804d8d696e3128b4015c_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3739,45295,Women,Accessories,Watches,Watches,Silver,STS,Winter,5,5,Casual,CASIO SHEEN Women Silver-Toned Dial Watch SX042,http://assets.myntassets.com/assets/images/45295/2016/2/11/11455184688407-Casio-Women-White-Dial-Watch-3591455184688103-1.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3740,57750,Women,Personal Care,Makeup,Foundation and Primer,Skin,Donna Karan,Spring,5,5,Casual,Lotus Herbals Natural Blend Comfort Liquid Sand Foundation 310,http://assets.myntassets.com/assets/images/57750/2018/5/2/11525238133295-Lotus-Herbals-Natural-Blend-Comfort-Liquid-Sand-Foundation-310-1171525238133251-1.jpg,Foundation and Primer,myntassets.com,"Foundation and Primer,myntassets.com"
3741,10097,Men,Footwear,Shoes,Sports Shoes,White,ATTITUDE,Fall,5,5,Sports,Reebok Men Reeflex Run White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/a947ceec9e8c493229417e1a1390417e_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
3742,33215,Women,Apparel,Topwear,Tops,Off White,Craft County,Summer,3.2,5,Casual,Sepia Women Off White Top,http://assets.myntassets.com/v1/images/style/properties/edae588cec6f5c3d847dd5715ddb4a84_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
3743,11145,Men,Apparel,Topwear,Shirts,Purple,Mustela,Fall,5,5,Casual,Indigo Nation Men Bling Purple Shirts,http://assets.myntassets.com/v1/images/style/properties/ccc59f9ee2cb1efeb0863f13d5712bd5_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
3744,56682,Men,Accessories,Watches,Watches,White,Sal-3,Winter,5,5,Casual,Maxima Men White Chronograph Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Men-White-Chronograph-Watch_368934e12887654561e98414304aefcb_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
3745,25370,Men,Apparel,Innerwear,Innerwear Vests,Black,Wild Foods,Summer,5,5,Casual,Levis Men Black Innerwear Vest,http://assets.myntassets.com/v1/images/style/properties/213c4ff84bf5d2e2d42a8b96add4db03_images.jpg,Innerwear Vests,myntassets.com,"Innerwear Vests,myntassets.com"
3746,14605,Men,Accessories,Socks,Socks,Blue,OGX,Summer,5,474,Casual,United Colors of Benetton Men Stripes Blue Socks,http://assets.myntassets.com/v1/images/style/properties/8d21ed1cef1a9fc345bf690fdde1dc8d_images.jpg,Socks,myntassets.com,"Socks,myntassets.com"
3747,44175,Women,Personal Care,Fragrance,Fragrance Gift Set,White,Arrid,Spring,5,32,Casual,Nike Fragrances Women Paradise Perfume and Deo Set,http://assets.myntassets.com/v1/images/style/properties/fd3df16aee5890f94f9d735a6a7c7a38_images.jpg,Fragrance Gift Set,myntassets.com,"Fragrance Gift Set,myntassets.com"
3748,5252,Unisex,Accessories,Bags,Backpacks,Red,Ed Hardy,Summer,4.3,36,Casual,Wildcraft Unisex Corporate Red Backpack,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Corporate-Red-Backpack_4e307cb6421f85e6e13b9da4be24a0fa_images.jpg,Backpacks,myntassets.com,"Backpacks,myntassets.com"
3749,4380,Men,Apparel,Topwear,Tshirts,Red,Unique Bargains,Summer,5,5,Casual,Superman Men's Dont Art Me Dark Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/866241f076f9571b55aa0729b2365da2_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3750,33027,Women,Apparel,Topwear,Kurtas,Blue,Dr. Brite,Summer,5,1,Ethnic,Mother Earth Women Printed Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/934758af58e1a7dc558c4e4182ec8440_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
3751,44949,Men,Personal Care,Fragrance,Deodorant,Black,Sebastian Professional,Spring,5,7,Casual,Kama Sutra Men Travel Mate Pack of 3 Deos,http://assets.myntassets.com/v1/images/style/properties/a73d13ecced875899894a68bf5875ac5_images.jpg,Deodorant,myntassets.com,"Deodorant,myntassets.com"
3752,24090,Men,Apparel,Topwear,Sweatshirts,Red,Lotus,Fall,5,16,Casual,Manchester United Men Red Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/5f839c6ddca34d8c417e1833e7fc0839_images.jpg,Sweatshirts,myntassets.com,"Sweatshirts,myntassets.com"
3753,57562,Women,Personal Care,Lips,Lipstick,Pink,FLOWER Beauty,Spring,4.4,141,Casual,Lotus Herbals Pure Colors  Moisturising Pink Blush Lipstick 614,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Pure-Colors-Moisturising-Pink-Blush-Lipstick-614_d904b5a173dcb5750129adc1f09d0391_images.jpg,Lipstick,myntassets.com,"Lipstick,myntassets.com"
3754,11377,Men,Apparel,Topwear,Shirts,Pink,BabyGanics,Fall,3.4,7,Formal,United Colors of Benetton Men Summer Pink Shirts,http://assets.myntassets.com/v1/images/style/properties/63ac0669f1535c7a5ef2c73a5dbcf22a_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
3755,25142,Women,Accessories,Bags,Clutches,Red,Eminence Organic Skin Care,Winter,5,1,Casual,Lino Perros Women Red Clutch,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Red-Clutch_85b7fe55ce188a753a6cecb82ecd5307_images.jpg,Clutches,myntassets.com,"Clutches,myntassets.com"
3756,41407,Women,Apparel,Topwear,Tops,Blue,Artizen,Summer,4.7,6,Casual,Wrangler Women Cowgirl Blue Top,http://assets.myntassets.com/v1/images/style/properties/5d84cdbd6f212419f74b9c4913ee8c9f_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
3757,55235,Women,Personal Care,Makeup,Foundation and Primer,Peach,Secure Personal Care,Summer,5,5,Casual,Lakme 9 to 5 Flawless Makeup Pearl Foundation 30 ml,http://assets.myntassets.com/assets/images/55235/2018/9/4/229a1c06-4756-478a-b981-4a581e87d92e1536034879959-Lakme-Nine-to-Five-Flawless-Makeup-Pearl-Foundation-4491536034879912-1.jpg,Foundation and Primer,myntassets.com,"Foundation and Primer,myntassets.com"
3758,13420,Men,Apparel,Topwear,Tshirts,Purple,Pureology,Summer,5,5,Casual,United Colors of Benetton Men Solid Purple  polo T-shirts,http://assets.myntassets.com/v1/images/style/properties/bb8865045260a16213d4c19fee654602_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3759,43350,Men,Footwear,Shoes,Sports Shoes,Black,L.A. Colors,Summer,4,6,Sports,Reebok Men Black Fuel Extreme Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/8735e7bb7c0f6bba6ba42c2249a56817_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
3760,22367,Men,Apparel,Topwear,Tshirts,Red,L'Oreal Professionnel,Fall,5,5,Casual,Ed Hardy Men Vintage  Brick Red T-Shirt,http://assets.myntassets.com/v1/images/style/properties/a02231da33a0a156c90b4c8a78676ccd_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
3761,51695,Women,Accessories,Eyewear,Sunglasses,Purple,QB,Winter,4,4,Casual,Van Heusen Women Oversized Sunglasses VH215-C3,http://assets.myntassets.com/v1/images/style/properties/Van-Heusen-Women-Brown-Sunglasses_680d29d337e593d59ef9e6de32e09052_images.jpg,Sunglasses,myntassets.com,"Sunglasses,myntassets.com"
3762,16152,Men,Footwear,Shoes,Formal Shoes,Brown,TENA,Fall,5,5,Formal,Enroute Men Leather Brown Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/2ba5a829cc364c32b327839a47f43e8e_images.jpg,Formal Shoes,myntassets.com,"Formal Shoes,myntassets.com"
