,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
3792,3793,28239,Fragrance,Deodorant,Maja,3,2,Park Avenue Men Tranquil Deo,http://assets.myntassets.com/v1/images/style/properties/787eddab8cf2a029a0704427bfab742f_images.jpg,"Deodorant,myntassets.com",Men
3793,3794,22703,Shoes,Casual Shoes,Dr. Brite,5,1,Nike Men Capri II Mid Grey Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/f06b700ed9a5c0fb40e3d8c49d2b4efd_images.jpg,"Casual Shoes,myntassets.com",Men
3794,3795,16536,Headwear,Caps,PiccoCasa,4.5,300,Probase Women Checked Orange & Red Cap,http://assets.myntassets.com/v1/images/style/properties/9d76c58de66f2d3f695e3300c9732ce3_images.jpg,"Caps,myntassets.com",Women
3795,3796,8915,Shoe Accessories,Shoe Accessories,Not Your Mother's,4.5,5,Timberland Unisex Black Boot Sauce Cream,http://assets.myntassets.com/v1/images/style/properties/8152e5eb9ec252eb620f63eff943a2ab_images.jpg,"Shoe Accessories,myntassets.com",Unisex
3796,3797,46246,Topwear,Tunics,"Cutting Edge International, Llc",4.5,300,Fusion Beats Women Green Printed Tunic,http://assets.myntassets.com/v1/images/style/properties/c3b6c85010ee514b811b159ee385684b_images.jpg,"Tunics,myntassets.com",Women
3797,3798,2621,Topwear,Tshirts,Finish,4.5,780,Nike Men's Bleed blue India Colors T-shirt,http://assets.myntassets.com/v1/images/style/properties/edb143f55b9437c9672aa8444cae5173_images.jpg,"Tshirts,myntassets.com",Men
3798,3799,43506,Topwear,Tshirts,Oral-B,4.5,39,French Connection Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Men-Black-T-shirt_ef3087ee1fe1cc6eafbd683a3edb44f3_images.jpg,"Tshirts,myntassets.com",Men
3799,3800,55463,Lips,Lipstick,Dior,4.5,300,Revlon Super Lusterous Perfectly Plum Lipstick 325,http://assets.myntassets.com/v1/images/style/properties/Revlon-Super-Lusterous-Perfectly-Plum-Lipstick-325_2134745f51796904026ccbcb0cc9bfde_images.jpg,"Lipstick,myntassets.com",Women
3800,3801,31126,Dress,Dresses,CND,4.5,1,Gini and Jony Girls White Dress,http://assets.myntassets.com/v1/images/style/properties/97c4ba68f6dd479533fd38fa8224ebf9_images.jpg,"Dresses,myntassets.com",Girls
3801,3802,34454,Shoes,Flats,Plant Therapy,4.5,300,Rocia Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/448ea43c304c8cb3d48df5adcaf8e105_images.jpg,"Flats,myntassets.com",Women
3802,3803,46074,Belts,Belts,NK Fashion,4.5,300,Lino Perros Men Brown Leather Belt,http://assets.myntassets.com/v1/images/style/properties/fba0901b5fda2f9330c7de07da3f9319_images.jpg,"Belts,myntassets.com",Men
3803,3804,7353,Topwear,Tshirts,Gillette,4.5,819,Tantra Men's Moustaches Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/8bb2e0cdad1ba9af5f07463c89202933_images.jpg,"Tshirts,myntassets.com",Men
3804,3805,35586,Sandal,Sandals,Proraso,5,2,Gliders Men Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Sandals_4a43911cb2cbea8fe371e01243a0edbe_images.jpg,"Sandals,myntassets.com",Men
3805,3806,16704,Topwear,Tshirts,Maybelline,3,2,Fila Men High Density Navy Blue Tshirt,http://assets.myntassets.com/v1/images/style/properties/d05b18918606df8a450cd492af011914_images.jpg,"Tshirts,myntassets.com",Men
3806,3807,36303,Topwear,Tshirts,Vicks,4.5,14,Angry Birds Men Black Stop The Madness T-shirt,http://assets.myntassets.com/v1/images/style/properties/ec3b551a181d2331e700629996971165_images.jpg,"Tshirts,myntassets.com",Men
3807,3808,44723,Flip Flops,Flip Flops,Tom's of Maine,4.5,175,Lotto Women White & Pink Blossom Flip Flops,http://assets.myntassets.com/v1/images/style/properties/4b4037ca0f3761f043afbcb771e60419_images.jpg,"Flip Flops,myntassets.com",Women
3808,3809,5404,Shoes,Sports Shoes,DOLCE & GABBANA THE ONE,4,1,Kalenji Kiprun 1000 Whi/ Blue 2011,http://assets.myntassets.com/v1/images/style/properties/fa523afb4c2f1ee300b0b0267e0e0dd9_images.jpg,"Sports Shoes,myntassets.com",Men
3809,3810,20266,Shoes,Heels,Hugo Boss,4.5,300,Catwalk Women Casual White Heels,http://assets.myntassets.com/v1/images/style/properties/bbfbf2d38cf5d72883cb0c9eb50c82e3_images.jpg,"Heels,myntassets.com",Women
3810,3811,14053,Topwear,Shirts,Equate Beauty,4.2,258,Flying Machine Men Check  Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/d96b0e543db1d99144646673a6facdda_images.jpg,"Shirts,myntassets.com",Men
3811,3812,53794,Topwear,Tshirts,ColoreScience,5,3,Puma Men Red Ferrari T-shirt,http://assets.myntassets.com/v1/images/style/properties/b941d362ab418f2b4ef72b588508718a_images.jpg,"Tshirts,myntassets.com",Men
3812,3813,41251,Belts,Belts,OraCoat,4.5,4,Arrow Men Black & Brown Reversible Belt,http://assets.myntassets.com/v1/images/style/properties/f84c97bedee85fcbe09627a196ebcee8_images.jpg,"Belts,myntassets.com",Men
3813,3814,11521,Topwear,Tshirts,eos,4.5,1,United Colors of Benetton Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/20420fc4e7436ca6165694b18895a2df_images.jpg,"Tshirts,myntassets.com",Men
3814,3815,25714,Headwear,Caps,Waterpik,4,31,ADIDAS Unisex NBA Black Cap,http://assets.myntassets.com/v1/images/style/properties/Adidas-Unisex-NBA-Black-Cap_1ad78c2dde3370f99487528813e81245_images.jpg,"Caps,myntassets.com",Unisex
3815,3816,57334,Innerwear,Bra,Yankee Candle,4.5,300,Amante Bra BCSO01,http://assets.myntassets.com/v1/images/style/properties/Amante-Women-AmanteMushroomBra-Red-Bra_913e7797c8fd744fb74c2a34b43aabb8_images.jpg,"Bra,myntassets.com",Women
3816,3817,40383,Topwear,Tops,Tizo,4.5,300,Tokyo Talkies Women Pink Top,http://assets.myntassets.com/v1/images/style/properties/c2b3aa7ac11e9bce7d211cb11d62313e_images.jpg,"Tops,myntassets.com",Women
3817,3818,38299,Wallets,Wallets,Goldwell,4.5,300,Reid & Taylor Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/Reid---Taylor-Men-Wallets_f4f5e73147c1f34a71dde5d950edcc23_images.jpg,"Wallets,myntassets.com",Men
3818,3819,58720,Topwear,Tshirts,Cascade,4.5,5904,Puma Men White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-White-T-shirt_448ad056170f3319d6bf56581890167e_images.jpg,"Tshirts,myntassets.com",Men
3819,3820,11941,Sandal,Sandals,Micrell,4.5,300,Ganuchi Men Casual Tan Sandals,http://assets.myntassets.com/v1/images/style/properties/a595f061ad81d715cccb4cf4d6a5fe9d_images.jpg,"Sandals,myntassets.com",Men
3820,3821,5864,Shoes,Casual Shoes,Moosoo,4.5,458,Converse Chuck Taylor All Star Unisex Navy Blue & Red Shoe,http://assets.myntassets.com/v1/images/style/properties/Converse-Unisex-Tone-Ox-Red-Shoe_3c81a35f58564b07a615e45196944174_images.jpg,"Casual Shoes,myntassets.com",Unisex
3821,3822,57768,Skin,Mask and Peel,L'anza,4.5,19,Lotus Herbals Tea Tree Clarifying Face Pack,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Tea-Tree-Clarifying-Face-Pack_83ec7ab137b37c6adb270c82a614d24c_images.jpg,"Mask and Peel,myntassets.com",Women
3822,3823,25348,Innerwear,Briefs,Sally Hansen,4.5,300,Levis Men Green Brief,http://assets.myntassets.com/v1/images/style/properties/5a77832c205752d898fd186c7ec8aa11_images.jpg,"Briefs,myntassets.com",Men
3823,3824,39717,Topwear,Tops,P&J,4.5,300,Arrow Woman Red Top,http://assets.myntassets.com/v1/images/style/properties/89ef45205688aabe43ccc4ccbc95b631_images.jpg,"Tops,myntassets.com",Women
3824,3825,49460,Shoes,Casual Shoes,Beautiful Textures,4.5,300,Vans Unisex Wine Authentic Shoes,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Purple-Authentic-Shoes_968c47701479350b4f2069dd10b4753b_images.jpg,"Casual Shoes,myntassets.com",Unisex
3825,3826,42088,Shoes,Sports Shoes,Blistex,4.5,300,ADIDAS Men Brown Zapotec Shoes,http://assets.myntassets.com/v1/images/style/properties/2b2ccb96bc63978df5e2048b9c3e1958_images.jpg,"Sports Shoes,myntassets.com",Men
3826,3827,19310,Shoes,Sports Shoes,Healing Solutions,4.5,300,Nike Men Lunarglide+ 3 White Sports Shoe,http://assets.myntassets.com/v1/images/style/properties/f9224900952588d6eb8c8dbd8bc6410e_images.jpg,"Sports Shoes,myntassets.com",Men
3827,3828,34834,Shoes,Sports Shoes,Rimmel,4.1,12,ADIDAS Women Ranger Navy Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/e3ddf2003818f57f2652807017459c0c_images.jpg,"Sports Shoes,myntassets.com",Women
3828,3829,9695,Topwear,Tshirts,TSV,4.5,25,Classic Polo Men Vulcan White Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/fb528c50c50a3bf5a71db246d9fff878_images.jpg,"Tshirts,myntassets.com",Men
3829,3830,16358,Topwear,Shirts,wet n wild,3,2,Peter England Men Stripes White Shirt,http://assets.myntassets.com/v1/images/style/properties/7d83e37d8d0ba4b84a77449190fe7d7d_images.jpg,"Shirts,myntassets.com",Men
3830,3831,46428,Watches,Watches,Calvin Klein,4.5,300,Timex Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Black-Watch_6bc5ece07bb51d07e0042f5e9b2b4211_images.jpg,"Watches,myntassets.com",Men
3831,3832,55803,Loungewear and Nightwear,Night suits,EcoWise,5,2,SDL by Sweet Dreams Women Purple Printed Night Suit S11-3127,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-Pyjama-Set_9802f53be2cbceed0bf2b9d1aaa47c4a_images.jpg,"Night suits,myntassets.com",Women
3832,3833,34008,Topwear,Tops,Garnier,4.5,14773,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/bdb2509ab5b31e6e6fde3f1f1e28f5bf_images.jpg,"Tops,myntassets.com",Girls
3833,3834,28457,Bottomwear,Capris,Prell,5,8,Urban Yoga Women Black Capris,http://assets.myntassets.com/v1/images/style/properties/bebd434dedc2746572a0946fe84767a3_images.jpg,"Capris,myntassets.com",Women
3834,3835,43966,Fragrance,Perfume and Body Mist,Deep Steep,4.5,300,DKNY Women Be Delicious Perfume,http://assets.myntassets.com/v1/images/style/properties/74e2b6f3a188e4f8dc3509b8808bba89_images.jpg,"Perfume and Body Mist,myntassets.com",Women
3835,3836,19122,Flip Flops,Flip Flops,TENA,4.6,180,Lotto Men XL Water Man White Slippers,http://assets.myntassets.com/v1/images/style/properties/15e0953c017540f7644199f7181db74f_images.jpg,"Flip Flops,myntassets.com",Men
3836,3837,49652,Topwear,Tops,KISS,4.2,20,Mineral Women Blue Top,http://assets.myntassets.com/v1/images/style/properties/112aa814e8829d550bfb0fe510c8c36c_images.jpg,"Tops,myntassets.com",Women
3837,3838,16956,Eyewear,Sunglasses,MiO,4.5,215,Image Men Classic Eyewear Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Brown-Sunglasses94dd73651a2e0794149c14d7eee5d079_images.jpg,"Sunglasses,myntassets.com",Men
3838,3839,43368,Flip Flops,Flip Flops,Hard Candy,4,23,Reebok Men Blue Possession Flip Flops,http://assets.myntassets.com/v1/images/style/properties/f07545fc41f9696be5a669176a6cdff9_images.jpg,"Flip Flops,myntassets.com",Men
3839,3840,13418,Topwear,Shirts,BaBylissPRO,4.5,1,United Colors of Benetton Men Solid White Shirts,http://assets.myntassets.com/v1/images/style/properties/afb1d7769876fc968028eff176502a57_images.jpg,"Shirts,myntassets.com",Men
3840,3841,20408,Belts,Belts,Salvatore Ferragamo,4.5,300,Baggit Women Chotu Taj Green Belt,http://assets.myntassets.com/v1/images/style/properties/1ecea3e9dd3ab648513038a19c6969d4_images.jpg,"Belts,myntassets.com",Women
3841,3842,58512,Topwear,Tops,TENA,4,1,Tonga Women Printed Black Top,http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Printed-Black-Top_3ad8bcdc34bae888bc63b5d8f1071904_images.jpg,"Tops,myntassets.com",Women
3842,3843,33823,Shoes,Sports Shoes,duri,4.5,2,Puma Women Axis Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/c8b500e0481ecfeef752f094fbfca23b_images.jpg,"Sports Shoes,myntassets.com",Women
3843,3844,52028,Topwear,Rain Jacket,Earth to Skin,4.5,99,Just Natural Unisex Brown Rain Jacket,http://assets.myntassets.com/v1/images/style/properties/6d5d9833bbf5a6fb4e66f10088d3275a_images.jpg,"Rain Jacket,myntassets.com",Unisex
3844,3845,25946,Scarves,Scarves,Colora,4.5,2,Femella Women Brown Scarf,http://assets.myntassets.com/v1/images/style/properties/a35d759405450e225eb285169aa61927_images.jpg,"Scarves,myntassets.com",Women
3845,3846,44971,Watches,Watches,O MY!,4.5,300,Maxima Men Black Analog Chronograph Watch,http://assets.myntassets.com/v1/images/style/properties/c879bddc1caf2dbbe667f5ad7de929d7_images.jpg,"Watches,myntassets.com",Men
3846,3847,39525,Bags,Laptop Bag,bodycology,4.8,26,Peter England Unisex Black Laptop Bag,http://assets.myntassets.com/v1/images/style/properties/Peter-England-Unisex-Black-Laptop-Bag_f79625f297dfdb972fc92582abfd06f5_images.jpg,"Laptop Bag,myntassets.com",Unisex
3847,3848,52814,Wallets,Wallets,Clinique,4.5,300,JAG Men Black Leather Wallet,http://assets.myntassets.com/v1/images/style/properties/f4511c86cf964633f10489229650a962_images.jpg,"Wallets,myntassets.com",Men
3848,3849,56488,Nails,Nail Polish,Maybelline,4.5,330,Streetwear Barbie Pink Nail Polish 40,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Barbie-Pink-Nail-Polish-40_ed359bdf115b04dfa56277beeb882394_images.jpg,"Nail Polish,myntassets.com",Women
3849,3850,18494,Shoes,Sports Shoes,Physicians Formula,5,2,Puma Men Daemon White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/cbd54b9ca8c62d49c2c2cb8152777864_images.jpg,"Sports Shoes,myntassets.com",Men
3850,3851,7965,Topwear,Tshirts,Nature's Gate,4.5,12,Puma Men's Ess Polo Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/5466137c717b552209c5ab1130b9f748_images.jpg,"Tshirts,myntassets.com",Men
3851,3852,19546,Topwear,Sweatshirts,Beauty by Earth,4.5,38,United Colors of Benetton Women Solid Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/199c87e3f81f01da1eeaf5bcaf8af054_images.jpg,"Sweatshirts,myntassets.com",Women
3852,3853,49236,Headwear,Caps,OPI,4.5,63,Arrow Men Cream Cap,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Cream-Cap_0cba1bc6d257f718961c9600bae311a4_images.jpg,"Caps,myntassets.com",Men
3853,3854,8111,Belts,Belts,OPI,4.5,1,Fastrack Men Canvas Blue Belt,http://assets.myntassets.com/v1/images/style/properties/7f18981937f18bd6a36f570ee0f007a3_images.jpg,"Belts,myntassets.com",Men
3854,3855,28201,Eyewear,Sunglasses,Earthly Body,4.5,13,Ray-Ban Men High Street Arista Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Men-High-Street-Arista-Sunglasses73e2c7d8410c27833bedf63c2ff7ab8b_images.jpg,"Sunglasses,myntassets.com",Men
3855,3856,13840,Watches,Watches,Preparation H,4.8,559,ADIDAS Unisex Three Small Dials Black Watches,http://assets.myntassets.com/v1/images/style/properties/260d5e8dabd327b3243de353b3a7d48d_images.jpg,"Watches,myntassets.com",Unisex
3856,3857,12992,Shoes,Sports Shoes,RoC,4.5,133,ADIDAS Kids Unisex HyperRun Silver Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/67405f4d09b40e14013cfbb9a621428b_images.jpg,"Sports Shoes,myntassets.com",Unisex
3857,3858,41867,Sandal,Sandals,COVERGIRL,3.8,2369,Estd. 1977 Men Red & Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/43db177ea76d2f7a1c6ba451fa94200a_images.jpg,"Sandals,myntassets.com",Men
3858,3859,44529,Sandal,Sandals,Eveline Cosmetics,5,1,Coolers Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/Coolers-Men-Black-Sandals_d48cb0b603c630533c0a967fe23476c2_images.jpg,"Sandals,myntassets.com",Men
3859,3860,58176,Bags,Handbags,SkinCeuticals,4.5,300,Rocky S Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Olive-Handbag_799a5ed50e2f99ed3f52daa75568364e_images.jpg,"Handbags,myntassets.com",Women
3860,3861,39141,Apparel Set,Kurta Sets,Secret,3.7,392,Aneri Women Magenta Salwar Suit,http://assets.myntassets.com/v1/images/style/properties/6604021a411d5664bf7212d37e24db73_images.jpg,"Kurta Sets,myntassets.com",Women
3861,3862,59898,Topwear,Tops,Aveeno,4.7,1194,Femella Women Black Top,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Top_4743ff45d8d47878234071e7cb45f416_images.jpg,"Tops,myntassets.com",Women
3862,3863,21982,Bags,Clutches,J.R. Watkins,5,1,Murcia Women Casual Gold Clutch,http://assets.myntassets.com/v1/images/style/properties/526a52c814c617e9d71b57e6ff2ba42a_images.jpg,"Clutches,myntassets.com",Women
3863,3864,36935,Fragrance,Perfume and Body Mist,Keune,4.5,300,Ralph Lauren Men Perfume,http://assets.myntassets.com/v1/images/style/properties/Ralph-Lauren-Men-Perfume_c832b72d8c0eda5e3d545efb10a9f834_images.jpg,"Perfume and Body Mist,myntassets.com",Men
3864,3865,20850,Bags,Clutches,OdoBan,4.5,2,Spice Art Women White Beaded Elastic Flower Clutch,http://assets.myntassets.com/v1/images/style/properties/6ded1a46cc2f800fabbc3d0ffeb89eb3_images.jpg,"Clutches,myntassets.com",Women
3865,3866,59296,Topwear,Shirts,Glade,4.5,300,U.S. Polo Assn. Men White & Green Shirt,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-White---Green-Shirt_b9f43c48e031ce69ac1299a1f90acd7d_images.jpg,"Shirts,myntassets.com",Men
3866,3867,11519,Shoes,Heels,One 'n Only,4.5,300,Catwalk Women Bronze Brown Heels,http://assets.myntassets.com/v1/images/style/properties/2eaddb805f47cda7dfe7bd226715e168_images.jpg,"Heels,myntassets.com",Women
3867,3868,15985,Topwear,Shirts,Softsoap,4.5,1,Turtle Check Men Green Shirt,http://assets.myntassets.com/v1/images/style/properties/d8c37e969e042939402a478cd30b3e6d_images.jpg,"Shirts,myntassets.com",Men
3868,3869,41269,Wallets,Wallets,Philips,4.2,5,Arrow Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/c81a63ee378df2ef177e2a740cfe9c53_images.jpg,"Wallets,myntassets.com",Men
3869,3870,14857,Wallets,Wallets,LA Rug,4.5,11,United Colors of Benetton Women Solid Olive Wallets,http://assets.myntassets.com/v1/images/style/properties/d02c3e2ec227d159f3f529dea32e0ad8_images.jpg,"Wallets,myntassets.com",Women
3870,3871,33649,Sandal,Sandals,Aromar,4.5,300,Lotto Men Stride Black Sandals,http://assets.myntassets.com/v1/images/style/properties/070b37867589cbef2dbcc9da03d757ea_images.jpg,"Sandals,myntassets.com",Men
3871,3872,54589,Topwear,Kurtas,Luxe Perfumery,4.4,7,Sushilas Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-Green-Kurta_c1dcf40a608f24ff344ff6d826f3a921_images.jpg,"Kurtas,myntassets.com",Women
3872,3873,2619,Topwear,Tshirts,GOLD BOND Ultimate,4.5,18,Nike Mens White Bleed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/f8c3ddb895f9d80de3a6a78c81a1fbf2_images.jpg,"Tshirts,myntassets.com",Men
3873,3874,8323,Topwear,Tshirts,Herbal Clean,4.5,1,Doodle Boy's Athletic 77 Dept White Kidswear,http://assets.myntassets.com/v1/images/style/properties/6ad721173c210760b62f103499d1fc48_images.jpg,"Tshirts,myntassets.com",Boys
3874,3875,46870,Socks,Socks,OPI,4.5,366,Lino Perros Men Pack of 2 Socks,http://assets.myntassets.com/v1/images/style/properties/db72ec4b0c6b74059e1a14c6fed6c290_images.jpg,"Socks,myntassets.com",Men
3875,3876,27847,Topwear,Tshirts,Oster,5,2,Scullers For Her Off White T-shirt,http://assets.myntassets.com/v1/images/style/properties/f7935f800b0d47786f2fe88f2f16a3b9_images.jpg,"Tshirts,myntassets.com",Women
3876,3877,28033,Innerwear,Briefs,BareMinerals,5,2,Jockey ELANCE Men Black Y Front Briefs 1006,http://assets.myntassets.com/v1/images/style/properties/3e6f9e6bfc2ced98bce28c1bcf90b3e3_images.jpg,"Briefs,myntassets.com",Men
3877,3878,49838,Flip Flops,Flip Flops,O'Keeffe's,4,12,iPanema Women Black Flip Flops,http://assets.myntassets.com/v1/images/style/properties/88d6066b5279d15f19b0a69e7c130fe8_images.jpg,"Flip Flops,myntassets.com",Women
3878,3879,31922,Bags,Handbags,CND,3.8,6,Fabindia Women Black Silk Handbag,http://assets.myntassets.com/v1/images/style/properties/4293a9ade0476eb58154980014e4e5c2_images.jpg,"Handbags,myntassets.com",Women
3879,3880,26995,Bottomwear,Jeans,Suave,4,1,Jealous 21 Women Washed Light Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/84053f1fbbb0933c6d7ac98e015935d2_images.jpg,"Jeans,myntassets.com",Women
